rua,freq
"RUA GOMES TABORDA, EM FRENTE AO N. 304",1
"RUA EUCLIDES GOMES DE FREITAS, SOB O SEMAFORO N. 643",0
"RUA QUARENTA E OITO, EM FRENTE AO N. 668",2
"AVENIDA GENERAL MAC ARTHUR, EM FRENTE AO LE PARC BOA VIAGEM",0
"RUA QUARENTA E OITO, EM FRENTE AO N. 674",0
"RUA SAO LUIZ, EM FRENTE AO N. 225",0
"RUA SAO LUIZ, EM FRENTE AO N. 443",1
"RUA SAO LUIZ, EM FRENTE AO N. 386",0
"RUA SAO LUIZ, EM FRENTE AO N. 129",1
"RUA JOSE DE ALENCAR, LADO OPOSTO AO N. 765",1
"AEROPORTO INTERNACIONAL DO RECIFE / GUARARAPES GILBERTO FREYRE, EM FRENTE ESTACIONAMENTO AEROPORTO",0
"RUA DR ALUIZIO BALTAR, EM FRENTE AO N. 28.",0
"RUA JORGE DE LIMA, EM FRENTE AO N. 126",1
"RUA JOSE DE ALENCAR, EM FRENTE AO N. 871",13
"RUA JOSE DE ALENCAR, AO LADO AO N. 871",2
"AVENIDA PRESIDENTE DUTRA, LADO OPOSTO A CHURRASCARIA SAL E BRASA SENTIDO BR101",2
"AVENIDA PREFEITO ANTONIO PEREIRA, EM FRENTE AO EMBARQUE E DESEMBARQUE DO TIP",7
"AVENIDA PREFEITO ANTONIO PEREIRA, EM FRENTE AO PORTAO DE EMBARQUE E DESEMBARQUE DO TIP",0
"RUA IPOJUCA, EM FRENTE AO N. 578",0
"AVENIDA PREFEITO ANTONIO PEREIRA, EM FRENTE AO ESTACIONAMENTO DO TIP",0
"RUA QUARENTA E OITO, EM FRENTE AO SEMAFORO N. 581",0
"AVENIDA DOIS RIOS, EM FRENTE AO N. 1289",1
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, EM FRENTEAO N. 6465",0
"RUA DR ALVARO FERRAZ, EM FRENTE AO N. 71",0
"RUA PROFESSOR JOSE VICENTE, LADO OPOSTO 517",2
"AVENIDA ENGENHEIRO ANTONIO DE GOES, EM FRENTE AO N. 624",1
"ESTRADA DOS REMEDIOS, SOB O SEMAFORO N. 051. SENTIDO SUBURBIO.",2
"AVENIDA RIO BRANCO, EM FRENTE AO BANCO DO BRASIL",10
"AVENIDA CAXANGA, EM FRENTE AO N. 1921",0
"AVENIDA BEIRA RIO, EM FRENTE AO SEMAFORO N. 077. SENTIDO SUBURBIO.",0
"AVENIDA BOA VIAGEM, LADO OPOSTO AO N. 3456",0
"RUA RORAIMA, EM FRENTE AO N. 227",0
"RUA DOS NAVEGANTES, EM FRENTE AO N. 1223",15
"RUA CONSELHEIRO PORTELA, EM FRENTE AO N. 564",0
"RUA JEAN EMILE FAVRE, SOB O SEMAFORO N. 070",1
"AVENIDA RIO BRANCO, EM FRENTE BANCO DO BRAS",0
"AVENIDA BOA VIAGEM, LADO OPOSTO AO N. 3098",0
"AVENIDA AFONSO OLINDENSE, ESQUINA COM A PRACA PINTO DAMASO SENTIDO UNICO",0
"AVENIDA BOA VIAGEM, EM FRENTE AO N. 1416",0
"AVENIDA BOA VIAGEM, LADO OPOSTO AO N. 1416",0
"RUA MARECHAL HERMES, LADO OPOSTO AO N. 20",4
"RUA MARECHAL HERMES, LADO OPOSTO AO N.20",0
"AVENIDA AFONSO OLINDENSE, EM FRENTE AO N. 1946",2
"RUA AMARO BEZERRA, AO LADO AO N. 361",0
"RUA ANGUSTURA, ESQUINA COM RUA QUARENTA E OITO",0
"RUA QUARENTA E OITO, ESQUINA COM RUA ANGUSTURA",0
"RUA FLORIANO PEIXOTO, SOB O SEMAFORO N. 012",2
"RUA IMPERIAL, EM FRENTE AO N. 2216",1
"AVENIDA DOM JOAO VI, SOB AO SEMAFORO N. 669 SENTIDO CIDADE SUBURBIO",0
"AVENIDA RIO BRANCO, EM FRENTE AO PORTO DIGITAL",0
"RUA SENADOR CARLOS WILSON CAMPOS INFRAERO, EM FRENTE AO PORTAO A4 DO AEROPORTO DO RECIFE",2
"RUA GUARARAPES INFRAERO, EM FRENTE AO EDF. GARAGEM",0
"CAIS SANTA RITA, PROX.  AO N. 675",4
"RUA DA SANTA CRUZ, EM FRENTE AO N. 123",1
"RUA DA SANTA CRUZ, EM FRENTE AO N. 174",1
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, EM FRENTE AO PORTAO B1 DI AEROPORTO DO RECIFE",0
"RUA DA SANTA CRUZ, EM FRENTE AO N. 184",0
"RUA DOS COELHOS, LADO OPOSTO AO N. 467",1
"RUA JEAN EMILE FAVRE, SOB O SEMAFORO N. 564",57
"AVENIDA VEREADOR OTACILIO AZEVEDO, EM FRENTE FARMACIA PAGUE POUCO DE",0
"AVENIDA PREFEITO ANTONIO PEREIRA, EM FRENTE AO PISO SUPERIOR.",1
"AVENIDA PREFEITO ANTONIO PEREIRA, EM FRENTE AO PISO SUPERIOR, TIP.",3
"AVENIDA MARECHAL MASCARENHAS DE MORAES, SOB O SEMAFORO N. 225",4
"AVENIDA MARECHAL MASCARENHAS DE MORAES, SOB O SEMAFORO N. 471, SENTIDO CENTRO.",0
"RUA PEREIRA COUTINHO FILHO, SOB O SEMAFORO N. 719",1
"RUA ODORICO MENDES, AO LADO AO N. 272, SENTIDO CIDADE",1
"C DO APOLO, EM FRENTE AO N. 77",5
"C DO APOLO, SOB O SEMAFORO N. 454 SENTIDO SUBURBIO CIDADE",0
"AVENIDA SANTA FE, EM FRENTE AO N. 253",0
"AVENIDA DOIS RIOS, EM FRENTE AO N. 283",3
"RUA VIGARIO TENORIO, AO LADO DA CASA BALDORIA",0
"RUA JOSE DE ALENCAR, LADO OPOSTO UNIMED",0
"RUA DA AURORA, LADO OPOSTO AO N. 1451 SENTIDO RECIFE OLINDA",0
"RUA DEMOCRITO DE SOUZA FILHO, EM FRENTE AO N. 123",1
"RUA DA FUNDICAO, LADO OPOSTO AO N. 311",6
"RUA DO HOSPICIO, APOS O SEMAFORO N. 171",0
"ESTRADA REAL DO POCO, LADO OPOSTO AO N. 248",1
"ESTRADA REAL DO POCO, EM FRENTE AO N. 191",1
"ESTRADA REAL DO POCO, EM FRENTE AO N. 115",3
"ESTRADA REAL DO POCO, EM FRENTE AO N. 97",5
"C SANTA RITA, APOS O NOVOTEL, SENTIDO CIDADE",2
"ESTRADA REAL DO POCO, EM FRENTE AO N. 177",7
"C SANTA RITA, AO LADO AO NOVOTEL",4
"C SANTA RITA, AO LADO DO NOVOTEL",5
"RUA ESPERANTO, ENTRE OS IMOVEIS  333 E O 311",1
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, SOB O SEMAFORO N. 463",0
"AVENIDA AFONSO OLINDENSE, LADO OPOSTO AO NUMERO 1946 SENTIDO NORTE",0
"RUA ARARIPINA, ESQUINA COM A AV. CRUZ CABUGA",0
"C DA ALFANDEGA, SOB O SEMAFORO N. 165",0
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, EM FRENTEAO N. 6591",0
"PONTE CONDE MAURICIO DE NASSAU, SOBRE A PONTE. ONDE MAURICIO DE NASSAU.",0
"ESTRADA DOS REMEDIOS, EM FRENTE AO N. 2328",0
"RUA DR JOSE MARIA, EM FRENTE AO N. 1221",0
"C DO APOLO, SOB AO SEMAFORO N. 019",1
"PONTE CONDE MAURICIO DE NASSAU, SOBRE A PONTE CONDE MAURICIO DE NASSAU",1
"C DO APOLO, AO LADO DO BANCO DO BRASIL",0
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, EM FRENTE EMBARQUE E DESEMBARQUE B1",0
"PONTE CONDE MAURICIO DE NASSAU, SOBRE A PONTE CONDE MAURICIO DE NASSAU.",0
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, EM FRENTE AO N. 1723",0
"ESTRADA DO BARBALHO, SOB O SEMAFORO N. 246",0
"RUA DES LULA CARDOSO AYRES ELEVADO NA INFRAERO, EM FRENTE AO EMBARQUE/DESEMBARQUE B3",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, LADO OPOSTO AO IBIS HOTEL",9
"RUA BENFICA, SOB O SEMAFORO N. 628 SENTIDO SUBURBIO",0
"RUA BARAO DE MURIBECA, EM FRENTE AO N. 174",0
"RUA REAL DA TORRE, EM FRENTE AO N. 731",0
"RUA DR JOAO VIEIRA DE MENEZES, LADO OPOSTO AO N. 103",0
"RUA DO HOSPICIO, SOB O SEMAFORO N. 032. SENTIDO CIDADE-SUBURBIO.",0
"RUA DOIS DE FEVEREIRO, EM FRENTE AO N. 606",3
"RUA AMELIA, LADO OPOSTO AO N. 352",0
"RUA AMELIA, LADO OPOSTO AO N. 372",3
"RUA AMELIA, LADO OPOSTO AO SEMAFORO N. 372",0
"AVENIDA CAXANGA, SOB O SEMAFORO N.",1
"RUA AMELIA, APOS AO N. 319",26
"RUA FELIX DE BRITO E MELO, EM FRENTE 945",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, SOB AO SEMAFORO N. 116",0
"AVENIDA CAXANGA, PROXIMO ESTACAO RIACHO DO CAVOCO",12
"RUA DR JOSE MARIANO, EM FRENTE AO N. 813",0
"AVENIDA MARIA IRENE, EM FRENTE AO N. 261",0
"RUA ALBERTO LUNDGREN, EM FRENTE AO N. 154 A",0
"AVENIDA CAXANGA, SOB O SEMAFORO N. 498",0
"AVENIDA CAXANGA, EM FRENTE AO N. 1777. SENTIDO SUBURBIO - CIDADE.",12
"AVENIDA CAXANGA, EM FRENTE AO N. 1777O",0
"TRAVESSA DO FORTE, AO LADO AO N. 90",0
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, EM FRENTE AO N. 43",4
"RUA ALMEIDA CUNHA, LADO OPOSTO BLOCO G DA CATOLICA",0
"RUA ALMEIDA CUNHA, AO LADO AO N. 207",1
"AVENIDA CAXANGA, EM FRENTE AO N. 1777. SENTIDO SUBURBIO - CIDADE",4
"AVENIDA CAXANGA, EM FRENTE AO N. 1777. SENTIDO SUBURBIO -CIDADE",0
"AVENIDA CAXANGA, EM FRENTE AO NUMERO 1777. SENTIDO SUBURBIO - CIDADE",0
"AVENIDA GOVERNADOR CARLOS DE LIMA CAVALCANTI, EM FRENTE AO SEMAFORO N. 075 SENTIDO PRACA DO DERBY",0
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, EM FRENTE AO N. 43 SENTIDO BOA VIAGEM",1
"R. FELICIANO GOMES, LADO OPOSTO AO N. 292",2
"ESTRADA DO BONGI, LADO OPOSTO AO N. 290",0
"AVENIDA BOA VIAGEM, EM FRENTE AO N. 1716",1
"RUA CORREGO DO OURO, EM FRENTE AO N. 460",0
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, EM FRENTE AO N. 43 SENTIDO SUBURBIO",6
"R. CARLOS BORROMEU, LADO OPOSTO 67",2
"RUA BERNARDO GUIMARAES, LADO OPOSTO AO N. 514",1
"R. JORNALISTA PAULO BITTENCOURT, AO LADO DO HOSPITAL DA RESTAURACAO",0
"R. CARLOS BORROMEU, LADO OPOSTO AO N. 27",0
"R. CARLOS BORROMEU, LADO OPOSTO AO NUMERO 27",0
"PRC. DO DERBY, EM FRENTE A BIOFACE",1
"R. DR. JOSE MARIA, EM FRENTE AO MERCADO DA ENCRUZILHADA",13
"RUA DO PRINCIPE, EM FRENTE AO N. 250",1
"RUA GUARARAPES INFRAERO, LADO OPOSTO AO PORTAO DESEMBARQUE A6",0
"R. DR. JOSE MARIA, LADO OPOSTO A TOCA DA FESTA",0
"R. DR. JOSE MARIA, LADO OPOSTO A TOCA DAS FESTAS",0
"RUA MANOEL CORIOLANO, LADO OPOSTO AO N. 725",0
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, EM FRENTEAO N. 2535",0
"RUA PADRE BERNADINO PESSOA, LADO OPOSTO AO N. 291",1
"C SANTA RITA, LADO OPOSTO AO N. 144",0
"RUA RIO DAS CONTAS, LADO OPOSTO AO N. 456",0
"RUA BERNARDO GUIMARAES, LADO OPOSTO AO N. 506",0
"RUA DO HOSPICIO, LADO OPOSTO AO N. 46",0
"RUA DO HOSPICIO, LADO OPOSTO AO N. 46 SENTIDO UNICO",0
"RUA DO ARAGAO, LADO OPOSTO AO N. 35",0
"RUA DOS NAVEGANTES, LADO OPOSTO AO N. 3520",0
"RUA DO ESPINHEIRO, EM FRENTE AO N. 119",1
"RUA DA CONCEICAO, EM FRENTE AO N. 86",0
"RUA DR LEOPOLDO LINS, EM FRENTE AO POSTE N. B026295",2
"RUA GERVASIO PIRES, EM FRENTE AO SEMAFORO N. 169 SENTIDO UNICO",0
"RUA GERVASIO PIRES, EM FRENTE AO N. 5",0
"AVENIDA ALFREDO LISBOA, EM FRENTE AO MARCO ZERO DO RECIFE",0
"PRACA DA REPUBLICA, CRUZAMENTO COM A AV DANTAS BARRETO",1
"AVENIDA CONSELHEIRO AGUIAR, LADO OPOSTO AO N. 4184",0
"AVENIDA CONSELHEIRO AGUIAR, EM FRENTE AO SEMAFORON. 3786",0
"RUA DA CONCORDIA, LADO OPOSTO AO N. 296",6
"RUA PROFESSOR EDUARDO WANDERLEY FILHO, EM FRENTE AO SEMAFORO N. 56",0
"AVENIDA CONSELHEIRO AGUIAR, EM FRENTE AO N. 3645",0
"RUA BARAO DE SAO BORJA, LADO OPOSTO AO N. 212",0
"AVENIDA CONSELHEIRO AGUIAR, AO LADO AO N. 3467",0
"RUA BARAO DE SAO BORJA, EM FRENTE AO SEMAFORO N. 212",0
"RUA BARAO DE SAO BORJA, EM FRENTE AO N. 212",0
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, EM FRENTE AO N. 1785",0
"AVENIDA DANTAS BARRETO, LADO OPOSTO AO N. 1053 TICKET VENCIDO",0
"RUA JOSE DE ALENCAR, EM FRENTE AO SEMAFORO N. 325SENTIDO UNICO",0
"RUA JOSE DE ALENCAR, EM FRENTE AO N. 448 SENTIDO UNICO",0
"RUA COSME VIANA, LADO OPOSTO AO N. 1040",0
"RUA GERVASIO PIRES, LADO OPOSTO AO N. 215",3
"RUA GERVASIO PIRES, EM FRENTE AO N. 264",0
"AVENIDA ENGENHEIRO DOMINGOS FERREIRA, EM FRENTE AO N. 3452",0
"RUA JEAN EMILE FAVRE, EM FRENTE AO N. 965",0
"AVENIDA CONDE DA BOA VISTA, EM FRENTE AO SEMAFORON. 024 SENTIDO CIDADE SUBURBIO",0
"AVENIDA N S DO CARMO, EM FRENTE AO SEMAFORO N. 203 SENTIDO AVENIDA MARTINS DE BARROS",0
"RUA DO RIACHUELO, LADO OPOSTO AO N. 529 SENTIDO UNICO",1
"RUA PADRE CARAPUCEIRO, LADO OPOSTO AO N. 706",2
"RUA CAPITAO LIMA, EM FRENTE AO N. 391 SENTIDO RUADA AURORA",0
"RUA DO RIACHUELO, AO LADO AO N. 267",0
"AVENIDA DOIS RIOS, LADO OPOSTO A POLICLINICA ARNALDO MARQUES",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB AO SEMAFORO N. 068 SENTIDO OLINDA VIA PRINCIPAL",0
"RUA DA SOLEDADE, AO LADO AO N. 232",0
"RUA JEAN EMILE FAVRE, LADO OPOSTO AO N. 754",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, EM FRENTE O SEMAFORO N. 068 SENTIDO OLINDA",0
"RUA MARIO CAMPELO, LADO OPOSTO AO N. 904",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 174SENTIDO OLINDA",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 075 SENTIDO OLINDA PISTA CENTRAL",2
"RUA GENERAL JOAQUIM INACIO, LADO OPOSTO AO BANCO SAFRA",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB AO SEMAFORO N. 075 SENTIDO OLINDA VIA LOCAL",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, LADO OPOSTO AO N. 2997",0
"RUA AMELIA, APOS O N. 319",10
"RUA AMELIA, APOS O N.319",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 173 SENTIDO BOA VIAGEM",2
"PONTE JOSE DE BARROS LIMA, LADO OPOSTO AO FORUM DE JOANA BEZERRA",0
"PRC. MIGUEL DE CERVANTES, EM FRENTE AO ESTACIONAMENTO SANPARK",1
"PRC. MIGUEL DE CERVANTES, AO LADO A URGENCIA PEDIATRICA ESPERANCA",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, LADO OPOSTO AO REAL HOSPITAL PORTUGUES",3
"RUA MANOEL CAVALCANTE BEZERRA, LADO OPOSTO AO N. 121",10
"RUA ABREU ALBANO, LADO SUL DO SHOPPING RIO MAR.",0
"RUA JORGE DE LIMA, LADO OPOSTO AO N. 106",0
"R. CARLOS BORROMEU, LADO OPOSTO AO N. 67",11
"RUA ELVIRA CARREIRA DE OLIVEIRA, CRUZAMENTO COM ARUA SENADOR JOSE HENRIQUE",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, SOB O SEMAFORO N. 349",3
"LARGO DE ENCRUZILHADA, AO LADO DA BANCA DO POETA",0
"LARGO DE ENCRUZILHADA, AO LADO BANCA DO POETA",0
"RUA DIARIO DE PERNAMBUCO, AO LADO DO N. 41",0
"R. AMARO COUTINHO, EM FRENTE AO N. 82",4
"R. AMARO COUTINHO, EM FRENTE 52",0
"RUA MARQUES DO RECIFE, LADO OPOSTO AO PREDIO DA OAB PE",7
"RUA. CAPITAO JOSE DA LUZ, EM FRENTE AO N. 46",10
"RUA IMPERADOR DOM PEDRO II, EM FRENTE AO BRADESCO",0
"RUA JOSE MARIANO FILHO, EM FRENTE AO N. 164",0
"AVENIDA ENGENHEIRO ANTONIO DE GOES, DO LADO OPOSTO AO N 449 ATE O SEMAFORO N. 538",0
"AVENIDA MARTINS DE BARROS, AO LADO DO N. 238",1
"RUA REAL DA TORRE, EM FRENTE AO N. 1689.",7
"RUA REAL DA TORRE, EM FRENTE AO N.1741.",0
"AVENIDA MARTINS DE BARROS, EM FRENTE A SECRETARIADA FAZENDA DE PERNAMBUCO",0
"RUA DA PALMA, APOS AO N. 399",1
"RUA PROFESSOR AUGUSTO WANDERLEY FILHO, EM FRENTE AO N. 114",2
"RUA PROFESSOR AUGUSTO WANDERLEY FILHO, EM FRENTE AO N. 124C",1
"RUA DA CONCORDIA, LADO OPOSTO AO NUMERO 312 SENTIDO UNICO",0
"RUA REAL DA TORRE, LADO OPOSTO AO N. 140",1
"RUA DA PRAIA, EM FRENTE AO N. 96.",0
"RUA DA PRAIA, LADO OPOSTO AO N. 111.",0
"R. DR. JOAO SANTOS FILHO, EM FRENTE AO PLAZA SHOPPING",5
"RUA DA PRAIA, EM FRENTE AO N. 120.",1
"RUA PASSO DA PATRIA, LADO OPOSTO AO N. 440",0
"RUA DA CONCORDIA, EM FRENTE AO NUMERO 170 SENTIDOUNICO",0
"RUA PASSO DA PATRIA, EM FRENTE AO N. 521",0
"RUA RIBEIRO DE BRITO, EM FRENTE AO N. 421",0
"R. DR. JOAO SANTOS FILHO, CRUZAMENTO AO PLAZA SHOPPING",0
"RUA LAMBARI, AO LADO 46",0
"RUA DO MACHADO, EM FRENTE AO N. 716",0
"AVENIDA DANTAS BARRETO, EM FRENTE AO N. 1011",1
"C SANTA RITA, LADO OPOSTO AO N. 104.",0
"RUA ERNESTO DE PAULA SANTOS, DO N. 620 AO N. 636",0
"RUA CAPITAO ZUZINHA, SOB O SEMAFORO N. 420 SENTIDO BOA VIAGEM",0
"AVENIDA ENGENHEIRO ANTONIO DE GOES, LADO OPOSTO AO N. 449",1
"RUA DESEMBARGADOR GOIS CAVALCANTE, LADO OPOSTO AON. 449",0
"RUA PADRE MUNIZ, LADO OPOSTO AO N. 281.",1
"RUA PADRE MUNIZ, EM FRENTE AO N. 281",1
"RUA PADRE MUNIZ, EM FRENTE AO N. 306.",0
"AV BEBERIBE SANTA CRUZ FUTEBOL CLUBE, EM FRENTE AO ARMAZEM CORAL",2
"AV BEBERIBE SANTA CRUZ FUTEBOL CLUBE, EM FRENTE AO N. 2053",2
"AVENIDA CAXANGA, LADO OPOSTO AO MIX MATEUS",1
"RUA DO PEIXOTO, SOB O SEMAFORO N. 182. SENTIDO LESTE.",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, SOB O SEMAFORO N. 484",0
"AVENIDA CAXANGA, EM FRENTE AO TERMINAL INTEGRADO DE PASSAGEIROS",0
"RUA MAMANGUAPE, EM FRENTE AO N. 142",2
"PRACA DO CAMPO SANTO, EM ESQUINA COM A RUA DO POMBAL",0
"RUA RIO AZUL, CRUZAMENTO COM A RUA CAPITAO ZUZINHA",0
"RUA DA PALMA, EM FRENTE AO N. 205",3
"RUA DA PALMA, EM FRENTE AO N. 252",2
"RUA PROFESSOR AUGUSTO WANDERLEY FILHO, EM FRENTE AO N. 134",1
"AVENIDA REPUBLICA DO LIBANO, AO LADO AO N. 11.",0
"PONTE PAISSANDU, EM FRENTE AO SEMAFORO NUMERO 069. SENTIDO CIDADE/SUBURBIO.",1
"RUA URIEL DE HOLANDA, LADO OPOSTO PRACA DA CONVENCAO",5
"RUA JONATHAS DE VASCONCELOS, EM FRENTE A UNIVERSIDADE UNINASSAU",0
"RUA CAPITAO ZUZINHA, EM FRENTE AO N. 243",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, EM FRENTEAO N. 4455",1
"RUA PADRE LEMOS, AO LADO FARMACIA ULTRA POPULAR",0
"RUA GASPAR PEREZ, LADO OPOSTO AO N. 663",0
"RUA JOSE OSORIO, SOB O SEMAFORO N. 050 SENTIDO UNICO",0
"RUA PROFESSOR AUGUSTO WANDERLEY FILHO, EM FRENTE AO N. 148",5
"RUA JOSE OSORIO, EM FRENTE A GS AUTO EXCLUSIVE",0
"RUA BOMBA DO HEMETERIO, EM FRENTE AO N. 662",0
"RUA BOMBA DO HEMETERIO, EM FRENTE AO N. 343 B",1
"RUA JORNALISTA EDMUNDO BITENCOURT, LADO OPOSTO AON. 241A",2
"AVENIDA CAXANGA, EM FRENTE AO N. 745 SENTIDO CIDADE",8
"AVENIDA CAXANGA, EM FRENTE AO N. 745",8
"AVENIDA CAXANGA, EM FRENTE AO N. 2185",17
"AVENIDA CAXANGA, EM FRENTE AO N. 2925 SENTIDO CIDADE",0
"AVENIDA CAXANGA, EM FRENTE AO N. 2351 SENTIDO CIDADE",0
"AVENIDA DESEMBARGADOR JOSE NEVES, AO LADO AO N. 135",0
"RUA WALDEMAR NERY CARNEIRO MONTEIRO, EM FRENTE A PADARIA SETUBAL",0
"RUA OLIMPIO TAVARES, EM FRENTE AO N. 27",0
"RUA CRUZEIRO DO FORTE, EM FRENTE AO N. 734",1
"RUA CRUZEIRO DO FORTE, AO LADO AO N. 187 C",2
"RUA WALDEMAR NERY CARNEIRO MONTEIRO, LADO OPOSTO AO N. 300",0
"RUA REAL DA TORRE, EM FRENTE AO N. 682 SENTIDO UNICO",0
"AVENIDA NORTE MIGUEL ARRAES DE ALENCAR, EM FRENTEAO N. 5049",0
"RUA PROFESSOR AURELIO DE CASTRO CAVALCANTI, AO LADO AO N. 79",0
"AVENIDA DEZESSETE DE AGOSTO, SOB AO SEMAFORO N. 107",3
"RUA PADRE LEMOS, AO LADO AO N. 90",0
"AVENIDA CAXANGA, EM FRENTE A ESTACAO BRT. ZUMBI",1
"RUA PAISSANDU, APOS O SEMAFORO N. 069",0
"AVENIDA CAXANGA, EM FRENTE A ESTACAO BRT ZUMBI",0
"AVENIDA MARIA IRENE, EM FRENTE AO N. 277 SENTIDO CIDADE/SUBURBIO",0
"ESTRADA DO ARRAIAL, EM FRENTE AO N. 4084",0
"3 TRAVESSA ONZE DE AGOSTO, LADO OPOSTO AO 494",0
"RUA SENADOR CARLOS WILSON CAMPOS INFRAERO, LADO OPOSTO O PORTAO DE DESEMBARQUE A4 AEROPORTO DO RECIF",0
"TRAVESSA DO FORTE, LADO OPOSTO AO N. 5",1
"AVENIDA BOA VIAGEM, SOBRE O PARQUE DONA LINDU",0
"AVENIDA OLIVEIRA LIMA, EM FRENTE N. 935 AO URB.",0
"CORREGO DO BOLEIRO, LADO OPOSTO AO N. 403",0
"RUA RIBEIRO DE BRITO, SOB O SEMAFORO N. 331",0
"AVENIDA RUI BARBOSA, CRUZAMENTO AO SEMAFORO N. 037. SENTIDO A BOA VIAGEM.",0
"RUA DOS NAVEGANTES, CRUZAMENTO COM A RUA ERNESTO DE PAULA SANTOS",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, AO LADO AO N. 1801",0
"R. ESTADO DE ISRAEL, AO LADO DA ESCOLA REFERENCIAEM ENSINO MEDIO",0
"R. ESTADO DE ISRAEL, AO LADO AO COLEGIO DE REFERENCIA MANOEL BANDEIRA",0
"R. ESTADO DE ISRAEL, LADO OPOSTO AO SEMAFORO N. 334",0
"ESTRADA DO ENCANAMENTO, EM FRENTE AO N. 1048",0
"R. FREI MATIAS TEVIS, LADO OPOSTO 545",1
"RUA PADRE INGLES, LADO OPOSTO AO N. 257",3
"RUA DA BAIXA VERDE, CRUZAMENTO COM A RUA FELICIANO GOMES",0
"AVENIDA PREFEITO ANTONIO PEREIRA, EM FRENTE AO EMBARQUE DO TIP",29
"PRACA GENERAL CARLOS PINTO, AO LADO PRACA GENERALCARLOS PINTO",6
"R. FREI MATIAS TEVIS, AO LADO AO N. 210",0
"RUA CORONEL ALFREDO DUARTE, SOB O SEMAFORO N. 430",0
"R. FREI MATIAS TEVIS, EM FRENTE AO N. 211",1
"RUA SAO SALVADOR, LADO OPOSTO AO N. 186",0
"AVENIDA CRUZ CABUGA, EM FRENTE AO SEMAFORO N. 171",3
"RUA QUITERIO INACIO DE MELLO, EM FRENTE AO N. 261",0
"RUA ARQUITETO LUIZ NUNES, AO LADO DO N. 726",0
"AVENIDA JOSE FERREIRA LINS, EM FRENTE A ACADEMIA MAIS FIT",3
"R. SENADOR JOSE HENRIQUE, AO LADO AO N. 210",1
"AVENIDA MARTINS DE BARROS, EM FRENTE AO SEMAFORO N. 194",0
"BECO DO MARROQUIM, LADO OPOSTO AO SESC SANTA RITA",0
"RUA SAO SALVADOR, EM FRENTE AO N. 200",1
"AVENIDA CAXANGA, EM FRENTE AO SEMAFORO N. 232",0
"RUA JEAN EMILE FAVRE, LADO OPOSTO AO N. 855",0
"RUA DO HOSPICIO, SOB O SEMAFORO N. 032, SENTIDO OLINDA.",1
"PRACA DO DERBY, EM FRENTE AO N. 229",2
"AVENIDA ENGENHEIRO ABDIAS DE CARVALHO, EM FRENTE AO N. 450 SENTIDO CIDADE",0
"RUA MANOEL CAVALCANTE BEZERRA, AO LADO DO N. 245",0
"RUA DO HOSPICIO, SOB AO SEMAFORO N. 032 SENTIDO CIDADE",1
"RUA BARAO DE GOIANA, EM FRENTE CEMUPE",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, SOB O SEMAFORO N. 281",0
"AVENIDA SUL, CRUZAMENTO COM A RUA ANTONIO MACARIO",0
"AVENIDA GOVERNADOR AGAMENON MAGALHAES, AO LADO DAPONTE JOSE DE BARROS LIMA PISTA LOCAL",0
"AVENIDA MARTINS DE BARROS, SOB O SEMAFORO N. 204,SENTIDO UNICO.",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, EM FRENTEAO ESTACIONAMENTO PARTICULAR DO AEROPORTO",0
"RUA AUGUSTO CALHEIROS, EM FRENTE AO N. 18",0
"RUA PINTOR LULA CARDOSO AYRES, LADO OPOSTO AO N. 4757",0
"AVENIDA MARECHAL MASCARENHAS DE MORAES, AO LADO LOCADORA LOCALIZA",0
"RUA VINTE E QUATRO DE MAIO, EM FRENTE AO N. 210",3
"RUA SAO JOAO, AO LADO AO N. 523",1
